ERROR  | wrapper  | 2018/11/26 14:40:53 | The mycat service is not installed - The specified service does not exist as an installed service. (0x424)
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,101 [INFO ][WrapperSimpleAppMain] $_MyCatManager is started and listening on 9066  (io.mycat.MycatServer:MycatServer.java:397) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,102 [INFO ][WrapperSimpleAppMain] $_MyCatServer is started and listening on 8066  (io.mycat.MycatServer:MycatServer.java:401) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,102 [INFO ][WrapperSimpleAppMain] ===============================================  (io.mycat.MycatServer:MycatServer.java:403) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,102 [INFO ][WrapperSimpleAppMain] Initialize dataHost ...  (io.mycat.MycatServer:MycatServer.java:407) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,102 [INFO ][WrapperSimpleAppMain] init backend myqsl source ,create connections total 10 for hostM1 index :0  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:294) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,103 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,104 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,104 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,104 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,105 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,105 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,106 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,106 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,106 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,106 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,139 [INFO ][$_NIOREACTOR-7-RW] connected successfuly MySQLConnection [id=7, lastTime=1544972649139, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=3, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,139 [INFO ][$_NIOREACTOR-1-RW] connected successfuly MySQLConnection [id=9, lastTime=1544972649139, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=5, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,139 [INFO ][$_NIOREACTOR-0-RW] connected successfuly MySQLConnection [id=8, lastTime=1544972649139, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=10, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,139 [INFO ][$_NIOREACTOR-4-RW] connected successfuly MySQLConnection [id=4, lastTime=1544972649139, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=4, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,139 [INFO ][$_NIOREACTOR-6-RW] connected successfuly MySQLConnection [id=6, lastTime=1544972649139, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=11, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,140 [INFO ][$_NIOREACTOR-1-RW] connected successfuly MySQLConnection [id=1, lastTime=1544972649140, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=2, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,140 [INFO ][$_NIOREACTOR-5-RW] connected successfuly MySQLConnection [id=5, lastTime=1544972649140, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=8, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,141 [INFO ][$_NIOREACTOR-2-RW] connected successfuly MySQLConnection [id=2, lastTime=1544972649141, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=7, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,141 [INFO ][$_NIOREACTOR-2-RW] connected successfuly MySQLConnection [id=10, lastTime=1544972649141, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=9, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,141 [INFO ][$_NIOREACTOR-3-RW] connected successfuly MySQLConnection [id=3, lastTime=1544972649141, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=6, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,207 [INFO ][WrapperSimpleAppMain] init result :finished 10 success 10 target count:10  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:319) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | 2018-12-16 23:04:09,207 [INFO ][WrapperSimpleAppMain] localhost1 index:0 init success  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:265) 
INFO   | jvm 1    | 2018/12/16 23:04:09 | MyCAT Server startup successfully. see logs in logs/mycat.log
STATUS | wrapper  | 2018/12/16 23:05:14 | INT trapped.  Shutting down.
STATUS | wrapper  | 2018/12/16 23:05:14 | <-- Wrapper Stopped
STATUS | wrapper  | 2018/12/16 23:06:59 | --> Wrapper Started as Console
STATUS | wrapper  | 2018/12/16 23:06:59 | Launching a JVM...
INFO   | jvm 1    | 2018/12/16 23:06:59 | Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=64M; support was removed in 8.0
INFO   | jvm 1    | 2018/12/16 23:07:00 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2018/12/16 23:07:00 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2018/12/16 23:07:00 | 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 
INFO   | jvm 1    | 2018/12/16 23:07:00 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2018/12/16 23:07:00 |           following files:
INFO   | jvm 1    | 2018/12/16 23:07:00 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2018/12/16 23:07:00 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2018/12/16 23:07:00 |             libwrapper.dylib
INFO   | jvm 1    | 2018/12/16 23:07:00 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2018/12/16 23:07:00 |             /Users/ljl/Documents/forum/src/main/resources/config/Mycat/Mycat/lib
INFO   | jvm 1    | 2018/12/16 23:07:00 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2018/12/16 23:07:00 |           configuration property.
INFO   | jvm 1    | 2018/12/16 23:07:00 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2018/12/16 23:07:00 | 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,401 [INFO ][WrapperSimpleAppMain] total resouces of dataHost localhost1 is :1  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:100) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,407 [INFO ][WrapperSimpleAppMain] create layer cache pool TableID2DataNodeCache of type encache ,default cache size 10000 ,default expire seconds18000  (io.mycat.cache.CacheService:CacheService.java:125) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,408 [INFO ][WrapperSimpleAppMain] create child Cache: TESTDB_ORDERS for layered cache TableID2DataNodeCache, size 50000, expire seconds 18000  (io.mycat.cache.DefaultLayedCachePool:DefaultLayedCachePool.java:80) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,486 [INFO ][WrapperSimpleAppMain] dyna class load from ./catlet,and auto check for class file modified every 60 seconds  (io.mycat.config.classloader.DynaClassLoader:DynaClassLoader.java:34) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,487 [INFO ][WrapperSimpleAppMain] ===============================================  (io.mycat.MycatServer:MycatServer.java:266) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,487 [INFO ][WrapperSimpleAppMain] MyCat is ready to startup ...  (io.mycat.MycatServer:MycatServer.java:267) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,487 [INFO ][WrapperSimpleAppMain] Startup processors ...,total processors:8,aio thread pool size:16    
INFO   | jvm 1    | 2018/12/16 23:07:00 |  each process allocated socket buffer pool  bytes ,a page size:2097152  a page's chunk number(PageSize/ChunkSize) is:512  buffer page's number is:160  (io.mycat.MycatServer:MycatServer.java:279) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,487 [INFO ][WrapperSimpleAppMain] sysconfig params:SystemConfig [processorBufferLocalPercent=100, frontSocketSoRcvbuf=1048576, frontSocketSoSndbuf=4194304, backSocketSoRcvbuf=4194304, backSocketSoSndbuf=1048576, frontSocketNoDelay=1, backSocketNoDelay=1, maxStringLiteralLength=65535, frontWriteQueueSize=2048, bindIp=127.0.0.1, serverPort=8066, managerPort=9066, charset=utf8, processors=8, processorExecutor=16, timerExecutor=2, managerExecutor=2, idleTimeout=300000, catletClassCheckSeconds=60, sqlExecuteTimeout=300, processorCheckPeriod=1000, dataNodeIdleCheckPeriod=300000, dataNodeHeartbeatPeriod=10000, clusterHeartbeatUser=_HEARTBEAT_USER_, clusterHeartbeatPass=_HEARTBEAT_PASS_, clusterHeartbeatPeriod=5000, clusterHeartbeatTimeout=10000, clusterHeartbeatRetry=10, txIsolation=3, parserCommentVersion=50148, sqlRecordCount=10, bufferPoolPageSize=2097152, bufferPoolChunkSize=4096, bufferPoolPageNumber=160, maxResultSet=524288, bigResultSizeSqlCount=10, bufferUsagePercent=80, flowControlRejectStrategy=0, clearBigSqLResultSetMapMs=600000, defaultMaxLimit=100, sequnceHandlerType=2, sqlInterceptor=io.mycat.server.interceptor.impl.DefaultSqlInterceptor, sqlInterceptorType=select, sqlInterceptorFile=/Users/ljl/Documents/forum/src/main/resources/config/Mycat/Mycat/logs/sql.txt, mutiNodeLimitType=0, mutiNodePatchSize=100, defaultSqlParser=druidparser, usingAIO=0, packetHeaderSize=4, maxPacketSize=16777216, mycatNodeId=1]  (io.mycat.MycatServer:MycatServer.java:280) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,670 [INFO ][WrapperSimpleAppMain] useOffHeapForMerge = 1  (io.mycat.memory.MyCatMemory:MyCatMemory.java:53) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,670 [INFO ][WrapperSimpleAppMain] memoryPageSize = 1m  (io.mycat.memory.MyCatMemory:MyCatMemory.java:54) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,670 [INFO ][WrapperSimpleAppMain] spillsFileBufferSize = 1k  (io.mycat.memory.MyCatMemory:MyCatMemory.java:55) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,670 [INFO ][WrapperSimpleAppMain] useStreamOutput = 0  (io.mycat.memory.MyCatMemory:MyCatMemory.java:56) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,670 [INFO ][WrapperSimpleAppMain] systemReserveMemorySize = 384m  (io.mycat.memory.MyCatMemory:MyCatMemory.java:57) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,681 [INFO ][WrapperSimpleAppMain] totalNetWorkBufferSize = 320MB  (io.mycat.memory.MyCatMemory:MyCatMemory.java:58) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,682 [INFO ][WrapperSimpleAppMain] dataNodeSortedTempDir = /Users/ljl/Documents/forum/src/main/resources/config/Mycat/Mycat  (io.mycat.memory.MyCatMemory:MyCatMemory.java:59) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,684 [INFO ][WrapperSimpleAppMain] mycat.memory.offHeap.size: 985MB  (io.mycat.memory.MyCatMemory:MyCatMemory.java:122) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,690 [INFO ][WrapperSimpleAppMain] using nio network handler   (io.mycat.MycatServer:MycatServer.java:381) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,724 [INFO ][WrapperSimpleAppMain] $_MyCatManager is started and listening on 9066  (io.mycat.MycatServer:MycatServer.java:397) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,724 [INFO ][WrapperSimpleAppMain] $_MyCatServer is started and listening on 8066  (io.mycat.MycatServer:MycatServer.java:401) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,724 [INFO ][WrapperSimpleAppMain] ===============================================  (io.mycat.MycatServer:MycatServer.java:403) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,724 [INFO ][WrapperSimpleAppMain] Initialize dataHost ...  (io.mycat.MycatServer:MycatServer.java:407) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,725 [INFO ][WrapperSimpleAppMain] init backend myqsl source ,create connections total 10 for hostM1 index :0  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:294) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,726 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,726 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,726 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,727 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,727 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,727 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,728 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,728 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,728 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,728 [INFO ][WrapperSimpleAppMain] no ilde connection in pool,create new connection for hostM1 of schema forum  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:413) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,761 [INFO ][$_NIOREACTOR-7-RW] connected successfuly MySQLConnection [id=7, lastTime=1544972820761, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=17, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,761 [INFO ][$_NIOREACTOR-1-RW] connected successfuly MySQLConnection [id=1, lastTime=1544972820761, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=13, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
INFO   | jvm 1    | 2018/12/16 23:07:00 | 2018-12-16 23:07:00,761 [INFO ][$_NIOREACTOR-6-RW] connected successfuly MySQLConnection [id=6, lastTime=1544972820761, user=root, schema=forum, old shema=forum, borrowed=true, fromSlaveDB=false, threadId=19, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=localhost, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.GetConnectionHandler:GetConnectionHandler.java:67) 
